,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth
368,368,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:00,2.813949132485812,26.3575,62.205,0.0351,101.325,2020-10-21 12:00:00,1472.0,2.866901,2.813949132485812,yes
369,369,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:04,2.8146311716451033,26.4225,62.2925,0.0351,101.325,2020-10-21 12:04:00,1476.0,2.831507,2.8146311716451033,yes
370,370,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:08,2.815300028785407,26.33,61.8425,0.0351,101.325,2020-10-21 12:08:00,1480.0,2.831507,2.815300028785407,yes
371,371,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:12,2.8159520634552972,26.3225,61.9975,0.0351,101.325,2020-10-21 12:12:00,1484.0,2.81381,2.8159520634552972,yes
372,372,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:16,2.8165832427285253,26.23,62.2775,0.0351,101.325,2020-10-21 12:16:00,1488.0,2.760719,2.8165832427285253,yes
373,373,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:20,2.817191632340888,26.3575,61.8275,0.0351,101.325,2020-10-21 12:20:00,1492.0,2.81381,2.817191632340888,yes
374,374,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:24,2.817776729479306,26.14,62.0975,0.0351,101.325,2020-10-21 12:24:00,1496.0,2.796113,2.817776729479306,yes
375,375,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:28,2.818338536480413,26.185,61.97,0.0351,101.325,2020-10-21 12:28:00,1500.0,2.796113,2.818338536480413,yes
376,376,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:32,2.818876125364471,26.265,61.8475,0.0351,101.325,2020-10-21 12:32:00,1504.0,2.831507,2.818876125364471,yes
377,377,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:36,2.8193885507633007,26.195,61.9425,0.0351,101.325,2020-10-21 12:36:00,1508.0,2.743022,2.8193885507633007,yes
378,378,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:40,2.8198768072407194,26.2725,62.0425,0.0351,101.325,2020-10-21 12:40:00,1512.0,2.778416,2.8198768072407194,yes
379,379,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:44,2.820344782084893,26.3325,61.88,0.0351,101.325,2020-10-21 12:44:00,1516.0,2.81381,2.820344782084893,yes
380,380,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:48,2.8207971779355607,26.3225,62.4075,0.0351,101.325,2020-10-21 12:48:00,1520.0,2.81381,2.8207971779355607,yes
381,381,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:52,2.82123676562588,26.3825,61.98,0.0351,101.325,2020-10-21 12:52:00,1524.0,2.849204,2.82123676562588,yes
382,382,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 12:56,2.821665227752157,26.355,62.3425,0.0351,101.325,2020-10-21 12:56:00,1528.0,2.849204,2.821665227752157,yes
383,383,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:00,2.8220848460494703,26.4075,61.895,0.0351,101.325,2020-10-21 13:00:00,1532.0,2.831507,2.8220848460494703,yes
384,384,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:04,2.822496856338697,26.38,61.9325,0.0351,101.325,2020-10-21 13:04:00,1536.0,2.831507,2.822496856338697,yes
385,385,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:08,2.8229026736495215,26.36,62.2275,0.0351,101.325,2020-10-21 13:08:00,1540.0,2.849204,2.8229026736495215,yes
386,386,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:12,2.8233034757314783,26.27,62.2075,0.0351,101.325,2020-10-21 13:12:00,1544.0,2.849204,2.8233034757314783,yes
387,387,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:16,2.823699260396448,26.1925,62.0725,0.0351,101.325,2020-10-21 13:16:00,1548.0,2.849204,2.823699260396448,yes
388,388,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:20,2.8240875596074746,26.2825,61.995,0.0351,101.325,2020-10-21 13:20:00,1552.0,2.81381,2.8240875596074746,yes
389,389,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:24,2.8244655721765946,26.3175,61.945,0.0351,101.325,2020-10-21 13:24:00,1556.0,2.849204,2.8244655721765946,yes
390,390,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:28,2.8248309271037675,26.3475,61.79,0.0351,101.325,2020-10-21 13:28:00,1560.0,2.81381,2.8248309271037675,yes
391,391,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:32,2.825180920305549,26.415,61.205,0.0351,101.325,2020-10-21 13:32:00,1564.0,2.831507,2.825180920305549,yes
392,392,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:36,2.8255128502710196,26.34,61.6625,0.0351,101.325,2020-10-21 13:36:00,1568.0,2.849204,2.8255128502710196,yes
393,393,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:40,2.8258246443607153,26.2825,61.46,0.0351,101.325,2020-10-21 13:40:00,1572.0,2.796113,2.8258246443607153,yes
394,394,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:44,2.826114042715193,26.265,61.87,0.0351,101.325,2020-10-21 13:44:00,1576.0,2.849204,2.826114042715193,yes
395,395,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:48,2.826376406171427,26.3475,62.0225,0.0351,101.325,2020-10-21 13:48:00,1580.0,2.849204,2.826376406171427,yes
396,396,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:52,2.826604494391607,26.235,62.0425,0.0351,101.325,2020-10-21 13:52:00,1584.0,2.81381,2.826604494391607,yes
397,397,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:56,2.826790566316329,26.36,62.0625,0.0351,101.325,2020-10-21 13:56:00,1588.0,2.884598,2.826790566316329,yes
398,398,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:00,2.8269279459536683,26.3575,61.965,0.0351,101.325,2020-10-21 14:00:00,1592.0,2.760719,2.8269279459536683,yes
399,399,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:04,2.8270085997857577,26.4225,62.265,0.0351,101.325,2020-10-21 14:04:00,1596.0,2.866901,2.8270085997857577,yes
400,400,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:08,2.8270257424456564,26.38,62.0175,0.0351,101.325,2020-10-21 14:08:00,1600.0,2.778416,2.8270257424456564,yes
401,401,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:12,2.8269732500423963,26.4125,62.115,0.0351,101.325,2020-10-21 14:12:00,1604.0,2.796113,2.8269732500423963,yes
402,402,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:16,2.8268464062529293,26.43,62.1925,0.0351,101.325,2020-10-21 14:16:00,1608.0,2.778416,2.8268464062529293,yes
403,403,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:20,2.8266416861939763,26.34,61.6825,0.0351,101.325,2020-10-21 14:20:00,1612.0,2.831507,2.8266416861939763,yes
404,404,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:24,2.8263611814628042,26.2775,61.975,0.0351,101.325,2020-10-21 14:24:00,1616.0,2.831507,2.8263611814628042,yes
405,405,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:28,2.8260102378195118,26.215,62.1,0.0351,101.325,2020-10-21 14:28:00,1620.0,2.849204,2.8260102378195118,yes
406,406,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:32,2.82559578637883,26.2425,61.8725,0.0351,101.325,2020-10-21 14:32:00,1624.0,2.796113,2.82559578637883,yes
407,407,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:36,2.82512463151044,26.2525,61.6075,0.0351,101.325,2020-10-21 14:36:00,1628.0,2.849204,2.82512463151044,yes
408,408,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:40,2.8246043024544494,26.2875,61.79,0.0351,101.325,2020-10-21 14:40:00,1632.0,2.849204,2.8246043024544494,yes
409,409,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:44,2.824044934024375,26.2475,61.885,0.0351,101.325,2020-10-21 14:44:00,1636.0,2.849204,2.824044934024375,yes
410,410,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:48,2.8234580131184086,26.285,61.94,0.0351,101.325,2020-10-21 14:48:00,1640.0,2.849204,2.8234580131184086,yes
411,411,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:52,2.8228551423462203,26.255,62.0775,0.0351,101.325,2020-10-21 14:52:00,1644.0,2.831507,2.8228551423462203,yes
412,412,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:56,2.8222445449815066,26.33,62.15,0.0351,101.325,2020-10-21 14:56:00,1648.0,2.796113,2.8222445449815066,yes
413,413,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:00,2.8216320612195878,26.4,62.2575,0.0351,101.325,2020-10-21 15:00:00,1652.0,2.866901,2.8216320612195878,yes
414,414,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:04,2.821022050733143,26.45,62.0875,0.0351,101.325,2020-10-21 15:04:00,1656.0,2.831507,2.821022050733143,yes
415,415,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:08,2.8204160067137654,26.3925,62.2675,0.0351,101.325,2020-10-21 15:08:00,1660.0,2.849204,2.8204160067137654,yes
416,416,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:12,2.8198144111166346,26.345,62.005,0.0351,101.325,2020-10-21 15:12:00,1664.0,2.831507,2.8198144111166346,yes
417,417,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:16,2.8192158007955554,26.325,62.305,0.0351,101.325,2020-10-21 15:16:00,1668.0,2.796113,2.8192158007955554,yes
418,418,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:20,2.818617628059339,26.3175,62.125,0.0351,101.325,2020-10-21 15:20:00,1672.0,2.743022,2.818617628059339,yes
419,419,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:24,2.818017595246493,26.2975,62.155,0.0351,101.325,2020-10-21 15:24:00,1676.0,2.884598,2.818017595246493,yes
420,420,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:28,2.817412914474782,26.225,62.3475,0.0351,101.325,2020-10-21 15:28:00,1680.0,2.849204,2.817412914474782,yes
421,421,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:32,2.8168029769205023,26.1525,62.07,0.0351,101.325,2020-10-21 15:32:00,1684.0,2.81381,2.8168029769205023,yes
422,422,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:36,2.8161886030424954,26.225,61.91,0.0351,101.325,2020-10-21 15:36:00,1688.0,2.849204,2.8161886030424954,yes
423,423,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:40,2.8155707080459482,26.315,62.0525,0.0351,101.325,2020-10-21 15:40:00,1692.0,2.81381,2.8155707080459482,yes
424,424,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:44,2.81494901429561,26.2375,62.1,0.0351,101.325,2020-10-21 15:44:00,1696.0,2.760719,2.81494901429561,yes
425,425,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:48,2.8143232004185488,26.2925,61.7275,0.0351,101.325,2020-10-21 15:48:00,1700.0,2.831507,2.8143232004185488,yes
426,426,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:52,2.813694052998857,26.4425,62.0125,0.0351,101.325,2020-10-21 15:52:00,1704.0,2.672235,2.813694052998857,yes
427,427,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:56,2.8130636890016065,26.3125,62.105,0.0351,101.325,2020-10-21 15:56:00,1708.0,2.81381,2.8130636890016065,yes
428,428,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:00,2.812434455875902,26.31,62.415,0.0351,101.325,2020-10-21 16:00:00,1712.0,2.778416,2.812434455875902,yes
429,429,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:04,2.8118103709451843,26.2725,62.375,0.0351,101.325,2020-10-21 16:04:00,1716.0,2.831507,2.8118103709451843,yes
430,430,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:08,2.811196054582766,26.205,62.5025,0.0351,101.325,2020-10-21 16:08:00,1720.0,2.81381,2.811196054582766,yes
431,431,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:12,2.81059536587743,26.3225,62.285,0.0351,101.325,2020-10-21 16:12:00,1724.0,2.796113,2.81059536587743,yes
432,432,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:16,2.8100119711959413,26.4575,62.0475,0.0351,101.325,2020-10-21 16:16:00,1728.0,2.778416,2.8100119711959413,yes
433,433,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:20,2.8094463039564292,26.3625,62.115,0.0351,101.325,2020-10-21 16:20:00,1732.0,2.796113,2.8094463039564292,yes
434,434,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:24,2.8088974520650387,26.3225,61.875,0.0351,101.325,2020-10-21 16:24:00,1736.0,2.796113,2.8088974520650387,yes
435,435,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:28,2.8083664463454503,26.2725,62.1275,0.0351,101.325,2020-10-21 16:28:00,1740.0,2.796113,2.8083664463454503,yes
436,436,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:32,2.8078553021108434,26.31,61.95,0.0351,101.325,2020-10-21 16:32:00,1744.0,2.778416,2.8078553021108434,yes
437,437,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:36,2.807367360362516,26.36,61.9625,0.0351,101.325,2020-10-21 16:36:00,1748.0,2.778416,2.807367360362516,yes
438,438,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:40,2.806907398750494,26.2,62.1225,0.0351,101.325,2020-10-21 16:40:00,1752.0,2.778416,2.806907398750494,yes
439,439,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:44,2.8064824047695693,26.3275,61.715,0.0351,101.325,2020-10-21 16:44:00,1756.0,2.743022,2.8064824047695693,yes
440,440,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:48,2.8060998431302515,26.235,61.925,0.0351,101.325,2020-10-21 16:48:00,1760.0,2.831507,2.8060998431302515,yes
441,441,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:52,2.8057672744009468,26.37,62.025,0.0351,101.325,2020-10-21 16:52:00,1764.0,2.849204,2.8057672744009468,yes
442,442,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:56,2.8054892447608135,26.3625,62.0475,0.0351,101.325,2020-10-21 16:56:00,1768.0,2.831507,2.8054892447608135,yes
443,443,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:00,2.8052675860258076,26.4075,62.0475,0.0351,101.325,2020-10-21 17:00:00,1772.0,2.849204,2.8052675860258076,yes
444,444,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:04,2.8051022249067534,26.34,62.14,0.0351,101.325,2020-10-21 17:04:00,1776.0,2.778416,2.8051022249067534,yes
445,445,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:08,2.8049912920845985,26.2825,62.2925,0.0351,101.325,2020-10-21 17:08:00,1780.0,2.866901,2.8049912920845985,yes
446,446,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:12,2.8049306737701105,26.265,62.3125,0.0351,101.325,2020-10-21 17:12:00,1784.0,2.81381,2.8049306737701105,yes
447,447,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:16,2.8049147819873963,26.51,62.0325,0.0351,101.325,2020-10-21 17:16:00,1788.0,2.831507,2.8049147819873963,yes
448,448,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:20,2.8049382720405203,26.4475,62.1425,0.0351,101.325,2020-10-21 17:20:00,1792.0,2.778416,2.8049382720405203,yes
449,449,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:24,2.804996886374219,26.495,61.92,0.0351,101.325,2020-10-21 17:24:00,1796.0,2.707629,2.804996886374219,yes
450,450,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:28,2.805087564605068,26.41,61.74,0.0351,101.325,2020-10-21 17:28:00,1800.0,2.796113,2.805087564605068,yes
451,451,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:32,2.8052076101666716,26.3,62.225,0.0351,101.325,2020-10-21 17:32:00,1804.0,2.743022,2.8052076101666716,yes
452,452,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:36,2.8053514010203195,26.26,61.7625,0.0351,101.325,2020-10-21 17:36:00,1808.0,2.707629,2.8053514010203195,yes
453,453,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:40,2.8055123078333537,26.3,61.6875,0.0351,101.325,2020-10-21 17:40:00,1812.0,2.760719,2.8055123078333537,yes
454,454,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:44,2.8056853702529208,26.2675,61.44,0.0351,101.325,2020-10-21 17:44:00,1816.0,2.796113,2.8056853702529208,yes
455,455,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:48,2.805868560687153,26.25,61.885,0.0351,101.325,2020-10-21 17:48:00,1820.0,2.81381,2.805868560687153,yes
456,456,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:52,2.8060596810967673,26.36,61.7025,0.0351,101.325,2020-10-21 17:52:00,1824.0,2.778416,2.8060596810967673,yes
457,457,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:56,2.8062533534376066,26.3325,61.725,0.0351,101.325,2020-10-21 17:56:00,1828.0,2.849204,2.8062533534376066,yes
458,458,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:00,2.806441144281179,26.295,61.8875,0.0351,101.325,2020-10-21 18:00:00,1832.0,2.81381,2.806441144281179,yes
459,459,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:04,2.8066168590214033,26.3025,62.335,0.0351,101.325,2020-10-21 18:04:00,1836.0,2.81381,2.8066168590214033,yes
460,460,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:08,2.8067766933816762,26.4,62.1325,0.0351,101.325,2020-10-21 18:08:00,1840.0,2.796113,2.8067766933816762,yes
461,461,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:12,2.8069165504423554,26.3975,62.035,0.0351,101.325,2020-10-21 18:12:00,1844.0,2.796113,2.8069165504423554,yes
462,462,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:16,2.8070331320781414,26.3925,61.9825,0.0351,101.325,2020-10-21 18:16:00,1848.0,2.796113,2.8070331320781414,yes
463,463,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:20,2.807123674520071,26.1775,62.4075,0.0351,101.325,2020-10-21 18:20:00,1852.0,2.81381,2.807123674520071,yes
464,464,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:24,2.807183886007696,26.3175,61.8925,0.0351,101.325,2020-10-21 18:24:00,1856.0,2.81381,2.807183886007696,yes
465,465,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:28,2.8072097634300452,26.425,61.8025,0.0351,101.325,2020-10-21 18:28:00,1860.0,2.831507,2.8072097634300452,yes
466,466,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:32,2.8071989376374886,26.21,62.0575,0.0351,101.325,2020-10-21 18:32:00,1864.0,2.866901,2.8071989376374886,yes
467,467,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:36,2.8071488369150317,26.3325,61.83,0.0351,101.325,2020-10-21 18:36:00,1868.0,2.81381,2.8071488369150317,yes
468,468,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:40,2.8070552560264526,26.4125,61.5475,0.0351,101.325,2020-10-21 18:40:00,1872.0,2.831507,2.8070552560264526,yes
469,469,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:44,2.806914845734157,26.3025,61.4,0.0351,101.325,2020-10-21 18:44:00,1876.0,2.796113,2.806914845734157,yes
470,470,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:48,2.8067263934325823,26.4375,61.4675,0.0351,101.325,2020-10-21 18:48:00,1880.0,2.778416,2.8067263934325823,yes
471,471,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:52,2.80649182912926,26.44,61.7325,0.0351,101.325,2020-10-21 18:52:00,1884.0,2.831507,2.80649182912926,yes
472,472,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:56,2.806213697747307,26.4275,61.5825,0.0351,101.325,2020-10-21 18:56:00,1888.0,2.831507,2.806213697747307,yes
473,473,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:00,2.8058937110851407,26.28,61.95,0.0351,101.325,2020-10-21 19:00:00,1892.0,2.778416,2.8058937110851407,yes
474,474,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:04,2.8055335537261903,26.41,61.68,0.0351,101.325,2020-10-21 19:04:00,1896.0,2.849204,2.8055335537261903,yes
475,475,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:08,2.805135486531705,26.33,62.0725,0.0351,101.325,2020-10-21 19:08:00,1900.0,2.796113,2.805135486531705,yes
476,476,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:12,2.8047009792344895,26.3025,62.21,0.0351,101.325,2020-10-21 19:12:00,1904.0,2.81381,2.8047009792344895,yes
477,477,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:16,2.804231340168406,26.47,61.8675,0.0351,101.325,2020-10-21 19:16:00,1908.0,2.866901,2.804231340168406,yes
478,478,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:20,2.8037274273217703,26.445,61.88,0.0351,101.325,2020-10-21 19:20:00,1912.0,2.81381,2.8037274273217703,yes
479,479,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:24,2.803187026410739,26.4575,61.9675,0.0351,101.325,2020-10-21 19:24:00,1916.0,2.672235,2.803187026410739,yes
480,480,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:28,2.802605916476307,26.4675,61.8025,0.0351,101.325,2020-10-21 19:28:00,1920.0,2.796113,2.802605916476307,yes
481,481,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:32,2.8019816703307745,26.3175,61.9075,0.0351,101.325,2020-10-21 19:32:00,1924.0,2.778416,2.8019816703307745,yes
482,482,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:36,2.8013149941839424,26.3025,61.9675,0.0351,101.325,2020-10-21 19:36:00,1928.0,2.81381,2.8013149941839424,yes
483,483,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:40,2.8006078835381882,26.555,61.605,0.0351,101.325,2020-10-21 19:40:00,1932.0,2.796113,2.8006078835381882,yes
484,484,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:44,2.7998637389804615,26.4625,61.3175,0.0351,101.325,2020-10-21 19:44:00,1936.0,2.81381,2.7998637389804615,yes
485,485,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:48,2.7990903670851397,26.3975,61.605,0.0351,101.325,2020-10-21 19:48:00,1940.0,2.831507,2.7990903670851397,yes
486,486,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:52,2.798298280656445,26.305,61.435,0.0351,101.325,2020-10-21 19:52:00,1944.0,2.81381,2.798298280656445,yes
487,487,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:56,2.797498620504919,26.3175,62.015,0.0351,101.325,2020-10-21 19:56:00,1948.0000000000002,2.831507,2.797498620504919,yes
488,488,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:00,2.7966984061341353,26.225,61.635,0.0351,101.325,2020-10-21 20:00:00,1952.0000000000002,2.796113,2.7966984061341353,yes
489,489,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:04,2.7959012923089643,26.3225,61.795,0.0351,101.325,2020-10-21 20:04:00,1956.0000000000002,2.760719,2.7959012923089643,yes
490,490,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:08,2.795111184274528,26.345,61.835,0.0351,101.325,2020-10-21 20:08:00,1960.0000000000002,2.81381,2.795111184274528,yes
491,491,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:12,2.7943337488187994,26.3925,62.135,0.0351,101.325,2020-10-21 20:12:00,1964.0000000000002,2.831507,2.7943337488187994,yes
492,492,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:16,2.793574646558855,26.4875,61.6675,0.0351,101.325,2020-10-21 20:16:00,1968.0000000000002,2.778416,2.793574646558855,yes
493,493,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:20,2.792836730258305,26.4425,62.0775,0.0351,101.325,2020-10-21 20:20:00,1972.0000000000002,2.760719,2.792836730258305,yes
494,494,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:24,2.792122725465916,26.4125,62.015,0.0351,101.325,2020-10-21 20:24:00,1976.0000000000002,2.778416,2.792122725465916,yes
495,495,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:28,2.7914329116703454,26.46,61.9925,0.0351,101.325,2020-10-21 20:28:00,1980.0000000000002,2.831507,2.7914329116703454,yes
496,496,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:32,2.7907650995904794,26.355,61.5475,0.0351,101.325,2020-10-21 20:32:00,1984.0000000000002,2.81381,2.7907650995904794,yes
497,497,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:36,2.7901196015038097,26.3875,61.7825,0.0351,101.325,2020-10-21 20:36:00,1988.0000000000002,2.778416,2.7901196015038097,yes
498,498,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:40,2.789499834897252,26.3425,61.6825,0.0351,101.325,2020-10-21 20:40:00,1992.0000000000002,2.760719,2.789499834897252,yes
499,499,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:44,2.788910444944634,26.44,61.8075,0.0351,101.325,2020-10-21 20:44:00,1996.0000000000002,2.778416,2.788910444944634,yes
500,500,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:48,2.788355565062036,26.3875,61.015,0.0351,101.325,2020-10-21 20:48:00,2000.0000000000002,2.778416,2.788355565062036,yes
501,501,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:52,2.7878372219579153,26.205,61.68,0.0351,101.325,2020-10-21 20:52:00,2004.0000000000002,2.743022,2.7878372219579153,yes
502,502,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:56,2.787356383447532,26.385,61.4575,0.0351,101.325,2020-10-21 20:56:00,2008.0000000000002,2.81381,2.787356383447532,yes
503,503,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:00,2.786913949142708,26.43,61.3725,0.0351,101.325,2020-10-21 21:00:00,2012.0000000000002,2.760719,2.786913949142708,yes
504,504,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:04,2.78650679879809,26.4775,61.49,0.0351,101.325,2020-10-21 21:04:00,2016.0000000000002,2.760719,2.78650679879809,yes
505,505,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 21:08,2.786130356416001,26.46,61.5125,0.0351,101.325,2020-10-21 21:08:00,2020.0000000000002,2.725325,2.786130356416001,yes
