,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth,gmin,raw_slope,d_gmin,Peaks
1158,387,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:16,2.823699260396448,26.1925,62.0725,0.0351,101.325,2020-10-21 13:16:00,1548.0,2.849204,2.823699260396448,yes,0.03766323217306065,-1.8361600267134487e-05,None,[508.]
1159,388,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:20,2.8240875596074746,26.2825,61.995,0.0351,101.325,2020-10-21 13:20:00,1552.0,2.81381,2.8240875596074746,yes,0.03772492643758697,-1.8528060742072284e-05,None,[508.]
1160,389,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:24,2.8244655721765946,26.3175,61.945,0.0351,101.325,2020-10-21 13:24:00,1556.0,2.849204,2.8244655721765946,yes,0.03802552598641586,-1.873917259239817e-05,None,[508.]
1161,390,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:28,2.8248309271037675,26.3475,61.79,0.0351,101.325,2020-10-21 13:28:00,1560.0,2.81381,2.8248309271037675,yes,0.03831688701408105,-1.8993465296321888e-05,None,[508.]
1162,391,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:32,2.825180920305549,26.415,61.205,0.0351,101.325,2020-10-21 13:32:00,1564.0,2.831507,2.825180920305549,yes,0.038173870282901645,-1.9289396869202582e-05,None,[508.]
1163,392,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:36,2.8255128502710196,26.34,61.6625,0.0351,101.325,2020-10-21 13:36:00,1568.0,2.849204,2.8255128502710196,yes,0.03947754704352822,-1.962535593108127e-05,None,[508.]
1164,393,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:40,2.8258246443607153,26.2825,61.46,0.0351,101.325,2020-10-21 13:40:00,1572.0,2.796113,2.8258246443607153,yes,0.04015597416956862,-1.999966420446546e-05,None,[508.]
1165,394,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:44,2.826114042715193,26.265,61.87,0.0351,101.325,2020-10-21 13:44:00,1576.0,2.849204,2.826114042715193,yes,0.041464754625577215,-2.0410579338766108e-05,None,[508.]
1166,395,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:48,2.826376406171427,26.3475,62.0225,0.0351,101.325,2020-10-21 13:48:00,1580.0,2.849204,2.826376406171427,yes,0.042332498484217926,-2.0856298092308126e-05,None,[508.]
1167,396,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:52,2.826604494391607,26.235,62.0425,0.0351,101.325,2020-10-21 13:52:00,1584.0,2.81381,2.826604494391607,yes,0.04361729905175421,-2.133496000207797e-05,None,[508.]
1168,397,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 13:56,2.826790566316329,26.36,62.0625,0.0351,101.325,2020-10-21 13:56:00,1588.0,2.884598,2.826790566316329,yes,0.044352410775106044,-2.184465202858266e-05,None,[508.]
1169,398,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:00,2.8269279459536683,26.3575,61.965,0.0351,101.325,2020-10-21 14:00:00,1592.0,2.760719,2.8269279459536683,yes,0.04533651855026791,-2.238341432348879e-05,None,[508.]
1170,399,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:04,2.8270085997857577,26.4225,62.265,0.0351,101.325,2020-10-21 14:04:00,1596.0,2.866901,2.8270085997857577,yes,0.046671755683310515,-2.2949247193054627e-05,None,[508.]
1171,400,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:08,2.8270257424456564,26.38,62.0175,0.0351,101.325,2020-10-21 14:08:00,1600.0,2.778416,2.8270257424456564,yes,0.047681553362483566,-2.3540119150277676e-05,None,[508.]
1172,401,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:12,2.8269732500423963,26.4125,62.115,0.0351,101.325,2020-10-21 14:12:00,1604.0,2.796113,2.8269732500423963,yes,0.04895635366777519,-2.415397621377656e-05,None,[508.]
1173,402,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:16,2.8268464062529293,26.43,62.1925,0.0351,101.325,2020-10-21 14:16:00,1608.0,2.778416,2.8268464062529293,yes,0.0502936912370234,-2.4788752136361884e-05,None,[508.]
1174,403,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:20,2.8266416861939763,26.34,61.6825,0.0351,101.325,2020-10-21 14:20:00,1612.0,2.831507,2.8266416861939763,yes,0.05120554210936598,-2.54423795805534e-05,None,[508.]
1175,404,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:24,2.8263611814628042,26.2775,61.975,0.0351,101.325,2020-10-21 14:24:00,1616.0,2.831507,2.8263611814628042,yes,0.053156011731288255,-2.611280184009627e-05,None,[508.]
1176,405,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:28,2.8260102378195118,26.215,62.1,0.0351,101.325,2020-10-21 14:28:00,1620.0,2.849204,2.8260102378195118,yes,0.05493429213484684,-2.6797984767875292e-05,None,[508.]
1177,406,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:32,2.82559578637883,26.2425,61.8725,0.0351,101.325,2020-10-21 14:32:00,1624.0,2.796113,2.82559578637883,yes,0.055937246154137116,-2.749592799222765e-05,None,[508.]
1178,407,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:36,2.82512463151044,26.2525,61.6075,0.0351,101.325,2020-10-21 14:36:00,1628.0,2.849204,2.82512463151044,yes,0.056949215754488754,-2.8204675246984768e-05,None,[508.]
1179,408,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:40,2.8246043024544494,26.2875,61.79,0.0351,101.325,2020-10-21 14:40:00,1632.0,2.849204,2.8246043024544494,yes,0.05855531927403966,-2.8922323490236512e-05,None,[508.]
1180,409,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:44,2.824044934024375,26.2475,61.885,0.0351,101.325,2020-10-21 14:44:00,1636.0,2.849204,2.824044934024375,yes,0.060315275254781406,-2.964703097282067e-05,None,[508.]
1181,410,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:48,2.8234580131184086,26.285,61.94,0.0351,101.325,2020-10-21 14:48:00,1640.0,2.849204,2.8234580131184086,yes,0.06175201435312509,-3.0377023785433222e-05,None,[508.]
1182,411,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:52,2.8228551423462203,26.255,62.0775,0.0351,101.325,2020-10-21 14:52:00,1644.0,2.831507,2.8228551423462203,yes,0.0635857765816426,-3.1110600771081813e-05,None,[508.]
1183,412,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 14:56,2.8222445449815066,26.33,62.15,0.0351,101.325,2020-10-21 14:56:00,1648.0,2.796113,2.8222445449815066,yes,0.06492397510784993,-3.1846136489464675e-05,None,[508.]
1184,413,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:00,2.8216320612195878,26.4,62.2575,0.0351,101.325,2020-10-21 15:00:00,1652.0,2.866901,2.8216320612195878,yes,0.06633733420426796,-3.2582082690224663e-05,None,[508.]
1185,414,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:04,2.821022050733143,26.45,62.0875,0.0351,101.325,2020-10-21 15:04:00,1656.0,2.831507,2.821022050733143,yes,0.06732937816902654,-3.331696856412057e-05,None,[508.]
1186,415,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:08,2.8204160067137654,26.3925,62.2675,0.0351,101.325,2020-10-21 15:08:00,1660.0,2.849204,2.8204160067137654,yes,0.06937404339462136,-3.404940027339033e-05,None,[508.]
1187,416,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:12,2.8198144111166346,26.345,62.005,0.0351,101.325,2020-10-21 15:12:00,1664.0,2.831507,2.8198144111166346,yes,0.0705677714666248,-3.477805992034114e-05,None,[508.]
1188,417,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:16,2.8192158007955554,26.325,62.305,0.0351,101.325,2020-10-21 15:16:00,1668.0,2.796113,2.8192158007955554,yes,0.07269568140001184,-3.550170445108742e-05,None,[508.]
1189,418,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:20,2.818617628059339,26.3175,62.125,0.0351,101.325,2020-10-21 15:20:00,1672.0,2.743022,2.818617628059339,yes,0.07384521038417652,-3.6219164548662205e-05,None,[508.]
1190,419,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:24,2.818017595246493,26.2975,62.155,0.0351,101.325,2020-10-21 15:24:00,1676.0,2.884598,2.818017595246493,yes,0.07544238105292984,-3.692934394040821e-05,None,[508.]
1191,420,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:28,2.817412914474782,26.225,62.3475,0.0351,101.325,2020-10-21 15:28:00,1680.0,2.849204,2.817412914474782,yes,0.07760273576909976,-3.763121900825436e-05,None,[508.]
1192,421,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:32,2.8168029769205023,26.1525,62.07,0.0351,101.325,2020-10-21 15:32:00,1684.0,2.81381,2.8168029769205023,yes,0.07879161020023706,-3.832383889839025e-05,None,[508.]
1193,422,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:36,2.8161886030424954,26.225,61.91,0.0351,101.325,2020-10-21 15:36:00,1688.0,2.849204,2.8161886030424954,yes,0.0795145551728238,-3.9006325822989634e-05,None,[508.]
1194,423,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:40,2.8155707080459482,26.315,62.0525,0.0351,101.325,2020-10-21 15:40:00,1692.0,2.81381,2.8155707080459482,yes,0.080754410459815,-3.967787543347568e-05,None,[508.]
1195,424,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:44,2.81494901429561,26.2375,62.1,0.0351,101.325,2020-10-21 15:44:00,1696.0,2.760719,2.81494901429561,yes,0.08257956073874244,-4.03377569843798e-05,None,[508.]
1196,425,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:48,2.8143232004185488,26.2925,61.7275,0.0351,101.325,2020-10-21 15:48:00,1700.0,2.831507,2.8143232004185488,yes,0.08281760851170845,-4.098531352319234e-05,None,[508.]
1197,426,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:52,2.813694052998857,26.4425,62.0125,0.0351,101.325,2020-10-21 15:52:00,1704.0,2.672235,2.813694052998857,yes,0.08397997251538492,-4.161996206894885e-05,None,[508.]
1198,427,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 15:56,2.8130636890016065,26.3125,62.105,0.0351,101.325,2020-10-21 15:56:00,1708.0,2.81381,2.8130636890016065,yes,0.08610329080449483,-4.224119382150138e-05,None,[508.]
1199,428,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:00,2.812434455875902,26.31,62.415,0.0351,101.325,2020-10-21 16:00:00,1712.0,2.778416,2.812434455875902,yes,0.08807482024577828,-4.28485740945151e-05,None,[508.]
1200,429,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:04,2.8118103709451843,26.2725,62.375,0.0351,101.325,2020-10-21 16:04:00,1716.0,2.831507,2.8118103709451843,yes,0.08939800587641403,-4.344174194661517e-05,None,[508.]
1201,430,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:08,2.811196054582766,26.205,62.5025,0.0351,101.325,2020-10-21 16:08:00,1720.0,2.81381,2.811196054582766,yes,0.0912620946201571,-4.4020409271413996e-05,None,[508.]
1202,431,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:12,2.81059536587743,26.3225,62.285,0.0351,101.325,2020-10-21 16:12:00,1724.0,2.796113,2.81059536587743,yes,0.0912590691641162,-4.458435924207452e-05,None,[508.]
1203,432,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:16,2.8100119711959413,26.4575,62.0475,0.0351,101.325,2020-10-21 16:16:00,1728.0,2.778416,2.8100119711959413,yes,0.09107232648759726,-4.5133444050719314e-05,None,[508.]
1204,433,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:20,2.8094463039564292,26.3625,62.115,0.0351,101.325,2020-10-21 16:20:00,1732.0,2.796113,2.8094463039564292,yes,0.09283614331350297,-4.566758209347605e-05,None,[508.]
1205,434,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:24,2.8088974520650387,26.3225,61.875,0.0351,101.325,2020-10-21 16:24:00,1736.0,2.796113,2.8088974520650387,yes,0.09352230746691638,-4.618675479575079e-05,None,[508.]
1206,435,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:28,2.8083664463454503,26.2725,62.1275,0.0351,101.325,2020-10-21 16:28:00,1740.0,2.796113,2.8083664463454503,yes,0.0954566837938248,-4.6691003534571904e-05,None,[508.]
1207,436,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:32,2.8078553021108434,26.31,61.95,0.0351,101.325,2020-10-21 16:32:00,1744.0,2.778416,2.8078553021108434,yes,0.09579374395291436,-4.7180426502083697e-05,None,[508.]
1208,437,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:36,2.807367360362516,26.36,61.9625,0.0351,101.325,2020-10-21 16:36:00,1748.0,2.778416,2.807367360362516,yes,0.09650257796930713,-4.765517540155836e-05,None,[508.]
1209,438,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:40,2.806907398750494,26.2,62.1225,0.0351,101.325,2020-10-21 16:40:00,1752.0,2.778416,2.806907398750494,yes,0.09878044285839814,-4.811545165632601e-05,None,[508.]
1210,439,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:44,2.8064824047695693,26.3275,61.715,0.0351,101.325,2020-10-21 16:44:00,1756.0,2.743022,2.8064824047695693,yes,0.09789086226124673,-4.856150203746199e-05,None,[508.]
1211,440,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:48,2.8060998431302515,26.235,61.925,0.0351,101.325,2020-10-21 16:48:00,1760.0,2.831507,2.8060998431302515,yes,0.09985368455533247,-4.8993613313220106e-05,None,[508.]
1212,441,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:52,2.8057672744009468,26.37,62.025,0.0351,101.325,2020-10-21 16:52:00,1764.0,2.849204,2.8057672744009468,yes,0.10016560468802209,-4.9412105775272114e-05,None,[508.]
1213,442,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 16:56,2.8054892447608135,26.3625,62.0475,0.0351,101.325,2020-10-21 16:56:00,1768.0,2.831507,2.8054892447608135,yes,0.10109190574189075,-4.9817325584864266e-05,None,[508.]
1214,443,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:00,2.8052675860258076,26.4075,62.0475,0.0351,101.325,2020-10-21 17:00:00,1772.0,2.849204,2.8052675860258076,yes,0.10161626990155057,-5.020963611700574e-05,None,[508.]
1215,444,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:04,2.8051022249067534,26.34,62.14,0.0351,101.325,2020-10-21 17:04:00,1776.0,2.778416,2.8051022249067534,yes,0.10304701163160568,-5.0589408851832747e-05,None,[508.]
1216,445,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:08,2.8049912920845985,26.2825,62.2925,0.0351,101.325,2020-10-21 17:08:00,1780.0,2.866901,2.8049912920845985,yes,0.1045719977274071,-5.0957014091840034e-05,None,[508.]
1217,446,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:12,2.8049306737701105,26.265,62.3125,0.0351,101.325,2020-10-21 17:12:00,1784.0,2.81381,2.8049306737701105,yes,0.1054675985714964,-5.131281186858147e-05,None,[508.]
1218,447,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:16,2.8049147819873963,26.51,62.0325,0.0351,101.325,2020-10-21 17:16:00,1788.0,2.831507,2.8049147819873963,yes,0.10387107007731777,-5.1657143329185573e-05,None,[508.]
1219,448,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:20,2.8049382720405203,26.4475,62.1425,0.0351,101.325,2020-10-21 17:20:00,1792.0,2.778416,2.8049382720405203,yes,0.10523411055784988,-5.199032289553448e-05,None,[508.]
1220,449,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:24,2.804996886374219,26.495,61.92,0.0351,101.325,2020-10-21 17:24:00,1796.0,2.707629,2.804996886374219,yes,0.10497167219131955,-5.2312631332154784e-05,None,[508.]
1221,450,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:28,2.805087564605068,26.41,61.74,0.0351,101.325,2020-10-21 17:28:00,1800.0,2.796113,2.805087564605068,yes,0.10563153402313698,-5.262430954441317e-05,None,[508.]
1222,451,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:32,2.8052076101666716,26.3,62.225,0.0351,101.325,2020-10-21 17:32:00,1804.0,2.743022,2.8052076101666716,yes,0.10830506364758123,-5.292555304664886e-05,None,[508.]
1223,452,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:36,2.8053514010203195,26.26,61.7625,0.0351,101.325,2020-10-21 17:36:00,1808.0,2.707629,2.8053514010203195,yes,0.10783914314906204,-5.321650677813212e-05,None,[508.]
1224,453,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:40,2.8055123078333537,26.3,61.6875,0.0351,101.325,2020-10-21 17:40:00,1812.0,2.760719,2.8055123078333537,yes,0.10793912253737808,-5.3497260739395474e-05,None,[508.]
1225,454,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:44,2.8056853702529208,26.2675,61.44,0.0351,101.325,2020-10-21 17:44:00,1816.0,2.796113,2.8056853702529208,yes,0.107997002263727,-5.3767846462516665e-05,None,[508.]
1226,455,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:48,2.805868560687153,26.25,61.885,0.0351,101.325,2020-10-21 17:48:00,1820.0,2.81381,2.805868560687153,yes,0.10990118779069712,-5.40282345723789e-05,None,[508.]
1227,456,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:52,2.8060596810967673,26.36,61.7025,0.0351,101.325,2020-10-21 17:52:00,1824.0,2.778416,2.8060596810967673,yes,0.10916838420628985,-5.427833273542309e-05,None,[508.]
1228,457,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 17:56,2.8062533534376066,26.3325,61.725,0.0351,101.325,2020-10-21 17:56:00,1828.0,2.849204,2.8062533534376066,yes,0.10989409710695686,-5.45179841354948e-05,None,[508.]
1229,458,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:00,2.806441144281179,26.295,61.8875,0.0351,101.325,2020-10-21 18:00:00,1832.0,2.81381,2.806441144281179,yes,0.11107322996265866,-5.4746966399198296e-05,None,[508.]
1230,459,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:04,2.8066168590214033,26.3025,62.335,0.0351,101.325,2020-10-21 18:04:00,1836.0,2.81381,2.8066168590214033,yes,0.11279024833695449,-5.4964991784576324e-05,None,[508.]
1231,460,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:08,2.8067766933816762,26.4,62.1325,0.0351,101.325,2020-10-21 18:08:00,1840.0,2.796113,2.8067766933816762,yes,0.11195916105789468,-5.517170840636785e-05,None,[508.]
1232,461,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:12,2.8069165504423554,26.3975,62.035,0.0351,101.325,2020-10-21 18:12:00,1844.0,2.796113,2.8069165504423554,yes,0.11208294096463858,-5.536670238894313e-05,None,[508.]
1233,462,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:16,2.8070331320781414,26.3925,61.9825,0.0351,101.325,2020-10-21 18:16:00,1848.0,2.796113,2.8070331320781414,yes,0.11233102592385028,-5.5549500546106435e-05,None,[508.]
1234,463,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:20,2.807123674520071,26.1775,62.4075,0.0351,101.325,2020-10-21 18:20:00,1852.0,2.81381,2.807123674520071,yes,0.11541307678852267,-5.571957376807154e-05,None,[508.]
1235,464,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:24,2.807183886007696,26.3175,61.8925,0.0351,101.325,2020-10-21 18:24:00,1856.0,2.81381,2.807183886007696,yes,0.11322805426092175,-5.587634078759877e-05,None,[508.]
1236,465,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:28,2.8072097634300452,26.425,61.8025,0.0351,101.325,2020-10-21 18:28:00,1860.0,2.831507,2.8072097634300452,yes,0.11252975793488267,-5.601917266184796e-05,None,[508.]
1237,466,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:32,2.8071989376374886,26.21,62.0575,0.0351,101.325,2020-10-21 18:32:00,1864.0,2.866901,2.8071989376374886,yes,0.11500410065925828,-5.6147397737496106e-05,None,[508.]
1238,467,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:36,2.8071488369150317,26.3325,61.83,0.0351,101.325,2020-10-21 18:36:00,1868.0,2.81381,2.8071488369150317,yes,0.11371813182570474,-5.626030739738722e-05,None,[508.]
1239,468,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:40,2.8070552560264526,26.4125,61.5475,0.0351,101.325,2020-10-21 18:40:00,1872.0,2.831507,2.8070552560264526,yes,0.11254138456711155,-5.635716184592299e-05,None,[508.]
1240,469,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:44,2.806914845734157,26.3025,61.4,0.0351,101.325,2020-10-21 18:44:00,1876.0,2.796113,2.806914845734157,yes,0.1130059961906641,-5.64371969374017e-05,None,[508.]
1241,470,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:48,2.8067263934325823,26.4375,61.4675,0.0351,101.325,2020-10-21 18:48:00,1880.0,2.778416,2.8067263934325823,yes,0.11242476805875258,-5.649963098383057e-05,None,[508.]
1242,471,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:52,2.80649182912926,26.44,61.7325,0.0351,101.325,2020-10-21 18:52:00,1884.0,2.831507,2.80649182912926,yes,0.1132747444833892,-5.6543672715656066e-05,None,[508.]
1243,472,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 18:56,2.806213697747307,26.4275,61.5825,0.0351,101.325,2020-10-21 18:56:00,1888.0,2.831507,2.806213697747307,yes,0.11296580463617442,-5.6568528302601784e-05,None,[508.]
1244,473,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:00,2.8058937110851407,26.28,61.95,0.0351,101.325,2020-10-21 19:00:00,1892.0,2.778416,2.8058937110851407,yes,0.11506979592609391,-5.657340898639073e-05,None,[508.]
1245,474,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:04,2.8055335537261903,26.41,61.68,0.0351,101.325,2020-10-21 19:04:00,1896.0,2.849204,2.8055335537261903,yes,0.11334885388466175,-5.655753745334548e-05,None,[508.]
1246,475,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:08,2.805135486531705,26.33,62.0725,0.0351,101.325,2020-10-21 19:08:00,1900.0,2.796113,2.805135486531705,yes,0.11499086989307392,-5.6520154730845664e-05,None,[508.]
1247,476,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:12,2.8047009792344895,26.3025,62.21,0.0351,101.325,2020-10-21 19:12:00,1904.0,2.81381,2.8047009792344895,yes,0.11547590838160567,-5.646052627591729e-05,None,[508.]
1248,477,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:16,2.804231340168406,26.47,61.8675,0.0351,101.325,2020-10-21 19:16:00,1908.0,2.866901,2.804231340168406,yes,0.11314108748865921,-5.637794790359056e-05,None,[508.]
1249,478,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:20,2.8037274273217703,26.445,61.88,0.0351,101.325,2020-10-21 19:20:00,1912.0,2.81381,2.8037274273217703,yes,0.11313263410121599,-5.627175180934471e-05,None,[508.]
1250,479,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:24,2.803187026410739,26.4575,61.9675,0.0351,101.325,2020-10-21 19:24:00,1916.0,2.672235,2.803187026410739,yes,0.11304621524481068,-5.614131176513989e-05,None,[508.]
1251,480,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:28,2.802605916476307,26.4675,61.8025,0.0351,101.325,2020-10-21 19:28:00,1920.0,2.796113,2.802605916476307,yes,0.11218005281462466,-5.5986049280733244e-05,None,[508.]
1252,481,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:32,2.8019816703307745,26.3175,61.9075,0.0351,101.325,2020-10-21 19:32:00,1924.0,2.778416,2.8019816703307745,yes,0.11312890989112297,-5.5805439561866674e-05,None,[508.]
1253,482,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:36,2.8013149941839424,26.3025,61.9675,0.0351,101.325,2020-10-21 19:36:00,1928.0,2.81381,2.8013149941839424,yes,0.11298885488684059,-5.5599018362872835e-05,None,[508.]
1254,483,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:40,2.8006078835381882,26.555,61.605,0.0351,101.325,2020-10-21 19:40:00,1932.0,2.796113,2.8006078835381882,yes,0.1097966781339497,-5.536638918780362e-05,None,[508.]
1255,484,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:44,2.7998637389804615,26.4625,61.3175,0.0351,101.325,2020-10-21 19:44:00,1936.0,2.81381,2.7998637389804615,yes,0.10906705672263581,-5.5107229651928055e-05,None,[508.]
1256,485,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:48,2.7990903670851397,26.3975,61.605,0.0351,101.325,2020-10-21 19:48:00,1940.0,2.831507,2.7990903670851397,yes,0.1097359449168925,-5.482129815567932e-05,None,[508.]
1257,486,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:52,2.798298280656445,26.305,61.435,0.0351,101.325,2020-10-21 19:52:00,1944.0,2.81381,2.798298280656445,yes,0.10922682187830761,-5.450843930916603e-05,None,[508.]
1258,487,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 19:56,2.797498620504919,26.3175,62.015,0.0351,101.325,2020-10-21 19:56:00,1948.0000000000002,2.831507,2.797498620504919,yes,0.11012145146183465,-5.416858768016193e-05,None,[508.]
1259,488,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:00,2.7966984061341353,26.225,61.635,0.0351,101.325,2020-10-21 20:00:00,1952.0000000000002,2.796113,2.7966984061341353,yes,0.10888897927701548,-5.380177043235489e-05,None,[508.]
1260,489,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:04,2.7959012923089643,26.3225,61.795,0.0351,101.325,2020-10-21 20:04:00,1956.0000000000002,2.760719,2.7959012923089643,yes,0.10791817878172923,-5.3408108135053064e-05,None,[508.]
1261,490,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:08,2.795111184274528,26.345,61.835,0.0351,101.325,2020-10-21 20:08:00,1960.0000000000002,2.81381,2.795111184274528,yes,0.10703806282695873,-5.298781450508146e-05,None,[508.]
1262,491,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:12,2.7943337488187994,26.3925,62.135,0.0351,101.325,2020-10-21 20:12:00,1964.0000000000002,2.831507,2.7943337488187994,yes,0.10667560534379261,-5.2541196151265434e-05,None,[508.]
1263,492,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:16,2.793574646558855,26.4875,61.6675,0.0351,101.325,2020-10-21 20:16:00,1968.0000000000002,2.778416,2.793574646558855,yes,0.10384003461420217,-5.2068651360510684e-05,None,[508.]
1264,493,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 20:20,2.792836730258305,26.4425,62.0775,0.0351,101.325,2020-10-21 20:20:00,1972.0000000000002,2.760719,2.792836730258305,yes,0.1042366761708884,-5.157066756731936e-05,None,[508.]
